Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
FA Stage 8,2018,833,turned down a contract offer,5,OLB,2886,4,0
FA Stage 8,2018,833,turned down a contract offer,9,OLB,2095,3,0
FA Stage 8,2018,833,turned down a contract offer,12,OLB,2488,3,0
FA Stage 8,2018,833,turned down a contract offer,16,OLB,3542,4,0
FA Stage 8,2018,833,turned down a contract offer,21,OLB,1938,3,0
FA Stage 8,2018,833,turned down a contract offer,24,OLB,2315,3,0
FA Stage 8,2018,853,signed as an unrestricted free agent,5,TE,609,3,10
FA Stage 8,2018,853,turned down a contract offer,18,TE,490,3,0
FA Stage 8,2018,853,turned down a contract offer,24,TE,594,3,0
FA Stage 8,2018,853,turned down a contract offer,26,TE,553,3,0
FA Stage 8,2018,862,signed as an unrestricted free agent,4,DT,298,2,24
FA Stage 8,2018,1085,signed as a free agent,24,ILB,522,3,99
FA Stage 8,2018,98,signed as a free agent,0,TE,416,2,99
FA Stage 8,2018,98,turned down a contract offer,1,TE,392,2,0
FA Stage 8,2018,98,turned down a contract offer,2,TE,333,2,0
FA Stage 8,2018,98,turned down a contract offer,3,TE,370,2,0
FA Stage 8,2018,98,turned down a contract offer,8,TE,353,2,0
FA Stage 8,2018,98,turned down a contract offer,11,TE,382,2,0
FA Stage 8,2018,98,turned down a contract offer,14,TE,357,2,0
FA Stage 8,2018,98,turned down a contract offer,18,TE,346,2,0
FA Stage 8,2018,98,turned down a contract offer,22,TE,413,2,0
FA Stage 8,2018,98,turned down a contract offer,23,TE,352,2,0
FA Stage 8,2018,98,turned down a contract offer,27,TE,340,2,0
FA Stage 8,2018,98,turned down a contract offer,29,TE,332,2,0
FA Stage 8,2018,98,turned down a contract offer,31,TE,335,2,0
FA Stage 8,2018,39,signed a renegotiated contract,10,QB,5889,3,0
FA Stage 8,2018,405,signed a renegotiated contract,10,DE,1652,3,0
FA Stage 8,2018,1088,released,10,FB,0,0,0
FA Stage 8,2018,482,changed primary position,10,DT,0,RDT,NT
FA Stage 8,2018,601,changed primary position,10,DE,0,RDT,LDE
FA Stage 8,2018,2203,released,10,DT,0,0,0
FA Stage 9,2018,865,re-signed as an unrestricted free agent,12,OLB,1742,4,0
FA Stage 9,2018,1056,signed to a new contract,12,K,1205,4,0
FA Stage 9,2018,807,re-signed as an unrestricted free agent,12,WR,830,3,0
FA Stage 9,2018,19,signed as a free agent,5,P,475,2,99
FA Stage 9,2018,70,signed as a free agent,24,K,522,2,99
FA Stage 9,2018,70,turned down a contract offer,15,K,513,2,0
FA Stage 9,2018,179,re-signed as an unrestricted free agent,14,G,527,3,14
FA Stage 9,2018,179,turned down a contract offer,5,G,497,3,0
FA Stage 9,2018,192,signed as an unrestricted free agent,4,S,535,3,14
FA Stage 9,2018,192,turned down a contract offer,1,S,470,3,0
FA Stage 9,2018,192,turned down a contract offer,19,S,429,3,0
FA Stage 9,2018,192,turned down a contract offer,31,S,521,3,0
FA Stage 9,2018,279,signed as an unrestricted free agent,3,OLB,658,3,5
FA Stage 9,2018,279,turned down a contract offer,21,OLB,559,3,0
FA Stage 9,2018,299,signed as an unrestricted free agent,28,DE,445,2,1
FA Stage 9,2018,299,turned down a contract offer,0,DE,424,2,0
FA Stage 9,2018,309,signed as a free agent,24,T,334,2,99
FA Stage 9,2018,309,turned down a contract offer,3,T,311,2,0
FA Stage 9,2018,326,signed as an unrestricted free agent,22,WR,834,3,19
FA Stage 9,2018,326,turned down a contract offer,5,WR,684,3,0
FA Stage 9,2018,326,turned down a contract offer,11,WR,712,3,0
FA Stage 9,2018,328,signed as an unrestricted free agent,22,C,1392,3,25
FA Stage 9,2018,328,turned down a contract offer,1,C,1272,3,0
FA Stage 9,2018,328,turned down a contract offer,11,C,1339,3,0
FA Stage 9,2018,328,turned down a contract offer,18,C,1326,3,0
FA Stage 9,2018,328,turned down a contract offer,21,C,1295,3,0
FA Stage 9,2018,337,re-signed as an unrestricted free agent,5,TE,355,2,5
FA Stage 9,2018,357,re-signed as an unrestricted free agent,13,FB,347,3,13
FA Stage 9,2018,357,turned down a contract offer,1,FB,332,3,0
FA Stage 9,2018,357,turned down a contract offer,3,FB,346,3,0
FA Stage 9,2018,357,turned down a contract offer,7,FB,337,3,0
FA Stage 9,2018,357,turned down a contract offer,9,FB,346,3,0
FA Stage 9,2018,357,turned down a contract offer,11,FB,340,3,0
FA Stage 9,2018,357,turned down a contract offer,12,FB,339,3,0
FA Stage 9,2018,357,turned down a contract offer,24,FB,337,3,0
FA Stage 9,2018,357,turned down a contract offer,29,FB,336,3,0
FA Stage 9,2018,357,turned down a contract offer,30,FB,345,3,0
FA Stage 9,2018,360,signed as a free agent,9,CB,1004,4,99
FA Stage 9,2018,360,turned down a contract offer,20,CB,856,4,0
FA Stage 9,2018,360,turned down a contract offer,21,CB,804,4,0
FA Stage 9,2018,360,turned down a contract offer,31,CB,914,4,0
FA Stage 9,2018,407,signed as an unrestricted free agent,13,QB,80,1,24
FA Stage 9,2018,407,turned down a contract offer,0,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,1,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,8,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,11,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,16,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,18,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,19,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,21,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,25,QB,80,1,0
FA Stage 9,2018,407,turned down a contract offer,27,QB,80,1,0
FA Stage 9,2018,541,signed as an unrestricted free agent,11,WR,767,3,0
FA Stage 9,2018,576,signed as an unrestricted free agent,20,CB,1268,3,9
FA Stage 9,2018,576,turned down a contract offer,21,CB,1150,3,0
FA Stage 9,2018,576,turned down a contract offer,31,CB,1259,3,0
FA Stage 9,2018,629,signed as a free agent,14,S,492,3,99
FA Stage 9,2018,639,signed as an unrestricted free agent,31,CB,832,4,26
FA Stage 9,2018,639,turned down a contract offer,11,CB,786,4,0
FA Stage 9,2018,639,turned down a contract offer,18,CB,702,4,0
FA Stage 9,2018,639,turned down a contract offer,21,CB,755,4,0
FA Stage 9,2018,639,turned down a contract offer,28,CB,736,4,0
FA Stage 9,2018,741,signed as a free agent,23,RB,142,1,99
FA Stage 9,2018,805,signed as an unrestricted free agent,0,DT,504,3,7
FA Stage 9,2018,805,turned down a contract offer,17,DT,487,3,0
FA Stage 9,2018,805,turned down a contract offer,19,DT,438,3,0
FA Stage 9,2018,805,turned down a contract offer,31,DT,493,3,0
FA Stage 9,2018,872,signed as an unrestricted free agent,11,C,271,2,9
FA Stage 9,2018,1016,signed as a free agent,12,RB,324,2,99
FA Stage 9,2018,1016,turned down a contract offer,5,RB,315,2,0
FA Stage 9,2018,1052,signed as a free agent,8,G,1659,4,99
FA Stage 9,2018,1052,turned down a contract offer,5,G,1582,4,0
FA Stage 9,2018,1052,turned down a contract offer,18,G,1492,4,0
FA Stage 9,2018,1052,turned down a contract offer,19,G,1568,4,0
FA Stage 9,2018,1052,turned down a contract offer,28,G,1492,4,0
FA Stage 9,2018,1052,turned down a contract offer,29,G,1557,4,0
FA Stage 9,2018,2128,signed as a free agent,19,DT,400,3,99
FA Stage 9,2018,2128,turned down a contract offer,27,DT,378,3,0
FA Stage 10,2018,59,signed as a free agent,9,P,622,3,99
FA Stage 10,2018,59,turned down a contract offer,3,P,569,3,0
FA Stage 10,2018,59,turned down a contract offer,4,P,523,3,0
FA Stage 10,2018,59,turned down a contract offer,24,P,543,3,0
FA Stage 10,2018,59,turned down a contract offer,31,P,611,3,0
FA Stage 10,2018,82,re-signed as an unrestricted free agent,17,FB,119,1,17
FA Stage 10,2018,82,turned down a contract offer,0,FB,116,1,0
FA Stage 10,2018,82,turned down a contract offer,7,FB,117,1,0
FA Stage 10,2018,82,turned down a contract offer,9,FB,116,1,0
FA Stage 10,2018,82,turned down a contract offer,14,FB,118,1,0
FA Stage 10,2018,82,turned down a contract offer,27,FB,115,1,0
FA Stage 10,2018,82,turned down a contract offer,29,FB,116,1,0
FA Stage 10,2018,120,signed as an unrestricted free agent,14,K,939,3,23
FA Stage 10,2018,120,turned down a contract offer,1,K,906,3,0
FA Stage 10,2018,120,turned down a contract offer,5,K,863,3,0
FA Stage 10,2018,120,turned down a contract offer,11,K,897,3,0
FA Stage 10,2018,120,turned down a contract offer,29,K,883,3,0
FA Stage 10,2018,138,signed as a free agent,24,DE,398,2,99
FA Stage 10,2018,142,signed as an unrestricted free agent,24,OLB,369,2,18
FA Stage 10,2018,142,turned down a contract offer,3,OLB,327,2,0
FA Stage 10,2018,142,turned down a contract offer,5,OLB,301,2,0
FA Stage 10,2018,142,turned down a contract offer,9,OLB,304,2,0
FA Stage 10,2018,142,turned down a contract offer,20,OLB,317,2,0
FA Stage 10,2018,142,turned down a contract offer,21,OLB,305,2,0
FA Stage 10,2018,168,re-signed as an unrestricted free agent,28,CB,501,3,28
FA Stage 10,2018,168,turned down a contract offer,0,CB,549,3,0
FA Stage 10,2018,168,turned down a contract offer,18,CB,537,3,0
FA Stage 10,2018,168,turned down a contract offer,29,CB,573,3,0
FA Stage 10,2018,191,signed as a free agent,5,RB,319,2,99
FA Stage 10,2018,191,turned down a contract offer,21,RB,303,2,0
FA Stage 10,2018,202,signed as an unrestricted free agent,23,QB,224,2,15
FA Stage 10,2018,202,turned down a contract offer,0,QB,220,2,0
FA Stage 10,2018,202,turned down a contract offer,11,QB,221,2,0
FA Stage 10,2018,211,signed as a free agent,4,S,128,1,99
FA Stage 10,2018,211,turned down a contract offer,26,S,126,1,0
FA Stage 10,2018,217,signed as an unrestricted free agent,2,TE,328,2,4
FA Stage 10,2018,217,turned down a contract offer,9,TE,280,2,0
FA Stage 10,2018,217,turned down a contract offer,16,TE,280,2,0
FA Stage 10,2018,217,turned down a contract offer,18,TE,274,2,0
FA Stage 10,2018,217,turned down a contract offer,20,TE,315,2,0
FA Stage 10,2018,217,turned down a contract offer,22,TE,321,2,0
FA Stage 10,2018,217,turned down a contract offer,24,TE,307,2,0
FA Stage 10,2018,222,re-signed as an unrestricted free agent,24,TE,1459,3,24
FA Stage 10,2018,222,turned down a contract offer,8,TE,1355,3,0
FA Stage 10,2018,222,turned down a contract offer,12,TE,1475,3,0
FA Stage 10,2018,222,turned down a contract offer,14,TE,1492,3,0
FA Stage 10,2018,233,signed as a free agent,18,CB,498,3,99
FA Stage 10,2018,244,signed as a free agent,13,DT,93,1,99
FA Stage 10,2018,244,turned down a contract offer,7,DT,93,1,0
FA Stage 10,2018,264,signed as a free agent,20,C,201,2,99
FA Stage 10,2018,264,turned down a contract offer,2,C,191,2,0
FA Stage 10,2018,264,turned down a contract offer,6,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,7,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,8,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,9,C,196,2,0
FA Stage 10,2018,264,turned down a contract offer,11,C,192,2,0
FA Stage 10,2018,264,turned down a contract offer,14,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,18,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,21,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,22,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,27,C,190,2,0
FA Stage 10,2018,264,turned down a contract offer,29,C,190,2,0
FA Stage 10,2018,268,signed as a free agent,26,T,551,3,99
FA Stage 10,2018,268,turned down a contract offer,1,T,452,3,0
FA Stage 10,2018,268,turned down a contract offer,2,T,545,3,0
FA Stage 10,2018,268,turned down a contract offer,8,T,473,3,0
FA Stage 10,2018,335,signed as an unrestricted free agent,11,TE,93,1,26
FA Stage 10,2018,335,turned down a contract offer,14,TE,93,1,0
FA Stage 10,2018,335,turned down a contract offer,27,TE,93,1,0
FA Stage 10,2018,368,re-signed as an unrestricted free agent,11,QB,190,2,11
FA Stage 10,2018,368,turned down a contract offer,0,QB,190,2,0
FA Stage 10,2018,368,turned down a contract offer,4,QB,190,2,0
FA Stage 10,2018,368,turned down a contract offer,7,QB,190,2,0
FA Stage 10,2018,368,turned down a contract offer,9,QB,189,2,0
FA Stage 10,2018,368,turned down a contract offer,15,QB,190,2,0
FA Stage 10,2018,368,turned down a contract offer,19,QB,191,2,0
FA Stage 10,2018,368,turned down a contract offer,22,QB,199,2,0
FA Stage 10,2018,368,turned down a contract offer,29,QB,190,2,0
FA Stage 10,2018,499,signed as a free agent,0,QB,436,2,99
FA Stage 10,2018,517,re-signed as an unrestricted free agent,5,WR,802,3,5
FA Stage 10,2018,517,turned down a contract offer,1,WR,753,3,0
FA Stage 10,2018,517,turned down a contract offer,11,WR,619,3,0
FA Stage 10,2018,517,turned down a contract offer,23,WR,742,3,0
FA Stage 10,2018,517,turned down a contract offer,28,WR,642,3,0
FA Stage 10,2018,521,signed as an unrestricted free agent,9,WR,824,3,11
FA Stage 10,2018,521,turned down a contract offer,4,WR,718,3,0
FA Stage 10,2018,521,turned down a contract offer,18,WR,658,3,0
FA Stage 10,2018,521,turned down a contract offer,29,WR,775,3,0
FA Stage 10,2018,526,signed as a free agent,31,CB,580,3,99
FA Stage 10,2018,526,turned down a contract offer,0,CB,500,3,0
FA Stage 10,2018,553,signed as an unrestricted free agent,1,RB,517,3,5
FA Stage 10,2018,553,turned down a contract offer,3,RB,401,3,0
FA Stage 10,2018,553,turned down a contract offer,4,RB,439,3,0
FA Stage 10,2018,553,turned down a contract offer,7,RB,412,3,0
FA Stage 10,2018,553,turned down a contract offer,9,RB,463,3,0
FA Stage 10,2018,553,turned down a contract offer,13,RB,482,3,0
FA Stage 10,2018,553,turned down a contract offer,16,RB,479,3,0
FA Stage 10,2018,553,turned down a contract offer,21,RB,447,3,0
FA Stage 10,2018,553,turned down a contract offer,22,RB,419,3,0
FA Stage 10,2018,553,turned down a contract offer,24,RB,429,3,0
FA Stage 10,2018,553,turned down a contract offer,27,RB,412,3,0
FA Stage 10,2018,559,signed as an unrestricted free agent,13,TE,333,2,6
FA Stage 10,2018,559,turned down a contract offer,0,TE,279,2,0
FA Stage 10,2018,559,turned down a contract offer,9,TE,314,2,0
FA Stage 10,2018,559,turned down a contract offer,14,TE,268,2,0
FA Stage 10,2018,559,turned down a contract offer,16,TE,272,2,0
FA Stage 10,2018,559,turned down a contract offer,18,TE,319,2,0
FA Stage 10,2018,559,turned down a contract offer,27,TE,264,2,0
FA Stage 10,2018,559,turned down a contract offer,31,TE,319,2,0
FA Stage 10,2018,582,signed as a free agent,13,ILB,425,2,99
FA Stage 10,2018,582,turned down a contract offer,0,ILB,336,2,0
FA Stage 10,2018,582,turned down a contract offer,1,ILB,356,2,0
FA Stage 10,2018,582,turned down a contract offer,2,ILB,343,2,0
FA Stage 10,2018,582,turned down a contract offer,6,ILB,404,2,0
FA Stage 10,2018,582,turned down a contract offer,8,ILB,364,2,0
FA Stage 10,2018,582,turned down a contract offer,11,ILB,349,2,0
FA Stage 10,2018,582,turned down a contract offer,12,ILB,319,2,0
FA Stage 10,2018,582,turned down a contract offer,15,ILB,353,2,0
FA Stage 10,2018,582,turned down a contract offer,17,ILB,425,2,0
FA Stage 10,2018,582,turned down a contract offer,19,ILB,353,2,0
FA Stage 10,2018,582,turned down a contract offer,24,ILB,337,2,0
FA Stage 10,2018,582,turned down a contract offer,26,ILB,333,2,0
FA Stage 10,2018,582,turned down a contract offer,30,ILB,347,2,0
FA Stage 10,2018,625,re-signed as an unrestricted free agent,12,TE,164,2,12
FA Stage 10,2018,625,turned down a contract offer,6,TE,164,2,0
FA Stage 10,2018,625,turned down a contract offer,9,TE,169,2,0
FA Stage 10,2018,625,turned down a contract offer,14,TE,169,2,0
FA Stage 10,2018,625,turned down a contract offer,21,TE,164,2,0
FA Stage 10,2018,625,turned down a contract offer,26,TE,169,2,0
FA Stage 10,2018,625,turned down a contract offer,27,TE,164,2,0
FA Stage 10,2018,625,turned down a contract offer,29,TE,165,2,0
FA Stage 10,2018,631,signed as an unrestricted free agent,28,G,410,3,18
FA Stage 10,2018,643,signed as an unrestricted free agent,25,C,83,1,28
FA Stage 10,2018,649,signed as a free agent,9,TE,289,2,99
FA Stage 10,2018,649,turned down a contract offer,16,TE,250,2,0
FA Stage 10,2018,723,signed as an unrestricted free agent,2,ILB,449,3,3
FA Stage 10,2018,723,turned down a contract offer,1,ILB,431,3,0
FA Stage 10,2018,723,turned down a contract offer,8,ILB,413,3,0
FA Stage 10,2018,723,turned down a contract offer,26,ILB,426,3,0
FA Stage 10,2018,752,signed as an unrestricted free agent,0,DE,240,2,26
FA Stage 10,2018,761,signed as an unrestricted free agent,1,T,272,2,16
FA Stage 10,2018,795,signed as an unrestricted free agent,28,C,167,2,31
FA Stage 10,2018,795,turned down a contract offer,15,C,167,2,0
FA Stage 10,2018,797,signed as an unrestricted free agent,26,ILB,408,3,5
FA Stage 10,2018,811,signed as an unrestricted free agent,31,C,427,3,10
FA Stage 10,2018,870,signed as an unrestricted free agent,1,G,265,2,31
FA Stage 10,2018,870,turned down a contract offer,5,G,246,2,0
FA Stage 10,2018,883,signed as an unrestricted free agent,5,DT,518,3,1
FA Stage 10,2018,883,turned down a contract offer,7,DT,474,3,0
FA Stage 10,2018,883,turned down a contract offer,19,DT,465,3,0
FA Stage 10,2018,883,turned down a contract offer,22,DT,450,3,0
FA Stage 10,2018,895,signed as a free agent,9,RB,167,2,99
FA Stage 10,2018,895,turned down a contract offer,22,RB,168,2,0
FA Stage 10,2018,981,signed as a free agent,20,G,522,3,99
FA Stage 10,2018,981,turned down a contract offer,5,G,414,3,0
FA Stage 10,2018,981,turned down a contract offer,21,G,395,3,0
FA Stage 10,2018,981,turned down a contract offer,24,G,451,3,0
FA Stage 11,2018,28,signed as an unrestricted free agent,12,QB,106,1,4
FA Stage 11,2018,44,signed as an unrestricted free agent,3,QB,490,2,14
FA Stage 11,2018,44,turned down a contract offer,15,QB,464,2,0
FA Stage 11,2018,44,turned down a contract offer,17,QB,464,2,0
FA Stage 11,2018,44,turned down a contract offer,27,QB,483,2,0
FA Stage 11,2018,67,signed as an unrestricted free agent,24,G,358,1,14
FA Stage 11,2018,67,turned down a contract offer,18,G,347,1,0
FA Stage 11,2018,67,turned down a contract offer,21,G,325,1,0
FA Stage 11,2018,67,turned down a contract offer,29,G,332,1,0
FA Stage 11,2018,215,signed as a free agent,29,TE,93,1,99
FA Stage 11,2018,259,signed as a free agent,21,G,434,3,99
FA Stage 11,2018,367,signed as a free agent,26,TE,618,4,99
FA Stage 11,2018,367,turned down a contract offer,0,TE,598,4,0
FA Stage 11,2018,385,signed as a free agent,5,WR,400,2,99
FA Stage 11,2018,385,turned down a contract offer,11,WR,374,2,0
FA Stage 11,2018,385,turned down a contract offer,18,WR,358,2,0
FA Stage 11,2018,389,re-signed as an unrestricted free agent,21,OLB,269,2,21
FA Stage 11,2018,389,turned down a contract offer,3,OLB,328,2,0
FA Stage 11,2018,389,turned down a contract offer,5,OLB,284,2,0
FA Stage 11,2018,389,turned down a contract offer,19,OLB,257,2,0
FA Stage 11,2018,409,signed as a free agent,20,DE,369,2,99
FA Stage 11,2018,409,turned down a contract offer,0,DE,345,2,0
FA Stage 11,2018,409,turned down a contract offer,2,DE,328,2,0
FA Stage 11,2018,417,signed as an unrestricted free agent,23,K,190,2,15
FA Stage 11,2018,417,turned down a contract offer,1,K,181,2,0
FA Stage 11,2018,417,turned down a contract offer,11,K,181,2,0
FA Stage 11,2018,417,turned down a contract offer,28,K,180,2,0
FA Stage 11,2018,417,turned down a contract offer,29,K,180,2,0
FA Stage 11,2018,476,signed as an unrestricted free agent,9,RB,295,2,7
FA Stage 11,2018,476,turned down a contract offer,0,RB,254,2,0
FA Stage 11,2018,476,turned down a contract offer,3,RB,277,2,0
FA Stage 11,2018,476,turned down a contract offer,18,RB,288,2,0
FA Stage 11,2018,476,turned down a contract offer,22,RB,261,2,0
FA Stage 11,2018,481,signed as an unrestricted free agent,20,OLB,346,2,30
FA Stage 11,2018,557,signed as an unrestricted free agent,7,DT,88,1,1
FA Stage 11,2018,564,signed as an unrestricted free agent,5,T,556,3,18
FA Stage 11,2018,564,turned down a contract offer,6,T,538,3,0
FA Stage 11,2018,564,turned down a contract offer,16,T,497,3,0
FA Stage 11,2018,564,turned down a contract offer,21,T,469,3,0
FA Stage 11,2018,564,turned down a contract offer,25,T,480,3,0
FA Stage 11,2018,599,signed as an unrestricted free agent,4,C,83,1,17
FA Stage 11,2018,599,turned down a contract offer,8,C,83,1,0
FA Stage 11,2018,599,turned down a contract offer,21,C,83,1,0
FA Stage 11,2018,621,signed as an unrestricted free agent,0,DE,469,3,17
FA Stage 11,2018,634,re-signed as an unrestricted free agent,25,S,383,3,25
FA Stage 11,2018,634,turned down a contract offer,26,S,385,3,0
FA Stage 11,2018,634,turned down a contract offer,31,S,428,3,0
FA Stage 11,2018,654,signed as a free agent,0,WR,501,2,99
FA Stage 11,2018,654,turned down a contract offer,21,WR,466,2,0
FA Stage 11,2018,654,turned down a contract offer,22,WR,484,2,0
FA Stage 11,2018,654,turned down a contract offer,23,WR,501,2,0
FA Stage 11,2018,671,signed as an unrestricted free agent,31,S,253,2,17
FA Stage 11,2018,671,turned down a contract offer,8,S,231,2,0
FA Stage 11,2018,720,signed as an unrestricted free agent,23,DT,389,3,18
FA Stage 11,2018,744,signed as an unrestricted free agent,9,CB,344,2,6
FA Stage 11,2018,744,turned down a contract offer,13,CB,284,2,0
FA Stage 11,2018,778,signed as a free agent,0,TE,470,3,99
FA Stage 11,2018,778,turned down a contract offer,4,TE,426,3,0
FA Stage 11,2018,778,turned down a contract offer,11,TE,431,3,0
FA Stage 11,2018,858,signed as an unrestricted free agent,5,ILB,295,2,22
FA Stage 11,2018,858,turned down a contract offer,8,ILB,234,2,0
FA Stage 11,2018,858,turned down a contract offer,9,ILB,290,2,0
FA Stage 11,2018,858,turned down a contract offer,15,ILB,251,2,0
FA Stage 11,2018,858,turned down a contract offer,27,ILB,269,2,0
FA Stage 11,2018,869,signed as an unrestricted free agent,18,DE,313,2,19
FA Stage 11,2018,984,signed as a free agent,16,T,519,3,99
FA Stage 11,2018,984,turned down a contract offer,21,T,438,3,0
FA Stage 11,2018,2325,signed as a free agent,14,C,134,2,99
FA Stage 11,2018,2325,turned down a contract offer,7,C,124,2,0
FA Stage 11,2018,2325,turned down a contract offer,18,C,125,2,0
FA Stage 11,2018,2325,turned down a contract offer,22,C,123,2,0
FA Stage 11,2018,2325,turned down a contract offer,24,C,123,2,0
FA Stage 11,2018,2325,turned down a contract offer,26,C,123,2,0
FA Stage 11,2018,2469,signed as a free agent,24,FB,123,2,99
FA Stage 11,2018,2473,signed as a free agent,1,FB,124,2,99
FA Stage 11,2018,2775,signed as a free agent,4,P,149,2,99
FA Stage 11,2018,2775,turned down a contract offer,6,P,149,2,0
FA Stage 11,2018,1088,signed as a free agent,2,FB,263,3,99
FA Stage 11,2018,1088,turned down a contract offer,7,FB,269,3,0
FA Stage 11,2018,1088,turned down a contract offer,11,FB,261,3,0
FA Stage 11,2018,1088,turned down a contract offer,19,FB,265,3,0
FA Stage 11,2018,1088,turned down a contract offer,27,FB,262,3,0
FA Stage 11,2018,1088,turned down a contract offer,30,FB,262,3,0
FA Stage 12,2018,97,signed as an unrestricted free agent,24,G,210,2,8
FA Stage 12,2018,153,signed as an unrestricted free agent,18,TE,93,1,6
FA Stage 12,2018,181,signed as a free agent,11,CB,532,3,99
FA Stage 12,2018,183,signed as an unrestricted free agent,1,K,310,3,28
FA Stage 12,2018,218,signed as an unrestricted free agent,7,G,264,2,28
FA Stage 12,2018,239,signed as a free agent,9,OLB,470,3,99
FA Stage 12,2018,239,turned down a contract offer,3,OLB,441,3,0
FA Stage 12,2018,239,turned down a contract offer,5,OLB,456,3,0
FA Stage 12,2018,305,re-signed as an unrestricted free agent,29,ILB,250,2,29
FA Stage 12,2018,305,turned down a contract offer,3,ILB,248,2,0
FA Stage 12,2018,305,turned down a contract offer,6,ILB,275,2,0
FA Stage 12,2018,305,turned down a contract offer,8,ILB,254,2,0
FA Stage 12,2018,305,turned down a contract offer,14,ILB,250,2,0
FA Stage 12,2018,305,turned down a contract offer,15,ILB,252,2,0
FA Stage 12,2018,305,turned down a contract offer,16,ILB,253,2,0
FA Stage 12,2018,305,turned down a contract offer,18,ILB,255,2,0
FA Stage 12,2018,305,turned down a contract offer,19,ILB,249,2,0
FA Stage 12,2018,305,turned down a contract offer,24,ILB,249,2,0
FA Stage 12,2018,305,turned down a contract offer,26,ILB,279,2,0
FA Stage 12,2018,377,signed as a free agent,2,TE,431,3,99
FA Stage 12,2018,377,turned down a contract offer,8,TE,411,3,0
FA Stage 12,2018,377,turned down a contract offer,21,TE,431,3,0
FA Stage 12,2018,377,turned down a contract offer,22,TE,411,3,0
FA Stage 12,2018,377,turned down a contract offer,27,TE,392,3,0
FA Stage 12,2018,492,signed as a free agent,4,C,242,2,99
FA Stage 12,2018,492,turned down a contract offer,17,C,228,2,0
FA Stage 12,2018,492,turned down a contract offer,20,C,235,2,0
FA Stage 12,2018,492,turned down a contract offer,21,C,235,2,0
FA Stage 12,2018,492,turned down a contract offer,23,C,236,2,0
FA Stage 12,2018,508,signed as an unrestricted free agent,0,K,291,3,24
FA Stage 12,2018,600,signed as an unrestricted free agent,31,P,172,2,9
FA Stage 12,2018,623,signed as an unrestricted free agent,9,G,472,3,12
FA Stage 12,2018,623,turned down a contract offer,11,G,430,3,0
FA Stage 12,2018,623,turned down a contract offer,22,G,455,3,0
FA Stage 12,2018,651,re-signed as an unrestricted free agent,18,QB,80,1,18
FA Stage 12,2018,651,turned down a contract offer,1,QB,80,1,0
FA Stage 12,2018,651,turned down a contract offer,2,QB,80,1,0
FA Stage 12,2018,651,turned down a contract offer,15,QB,80,1,0
FA Stage 12,2018,651,turned down a contract offer,19,QB,80,1,0
FA Stage 12,2018,651,turned down a contract offer,27,QB,84,1,0
FA Stage 12,2018,662,signed as an unrestricted free agent,1,S,218,2,14
FA Stage 12,2018,745,re-signed as an unrestricted free agent,5,TE,80,1,5
FA Stage 12,2018,745,turned down a contract offer,22,TE,80,1,0
FA Stage 12,2018,745,turned down a contract offer,26,TE,80,1,0
FA Stage 12,2018,769,signed as an unrestricted free agent,0,CB,313,2,13
FA Stage 12,2018,886,signed as an unrestricted free agent,5,WR,692,3,26
FA Stage 12,2018,886,turned down a contract offer,29,WR,599,3,0
FA Stage 12,2018,1002,signed as a free agent,29,TE,516,3,99
FA Stage 12,2018,1049,signed as a free agent,28,DT,71,1,99
FA Stage 12,2018,1049,turned down a contract offer,30,DT,71,1,0
FA Stage 12,2018,1102,signed as a free agent,4,QB,155,2,99
FA Stage 12,2018,1122,signed as a free agent,6,T,80,1,99
FA Stage 12,2018,1122,turned down a contract offer,21,T,79,1,0
FA Stage 12,2018,1173,signed as a free agent,21,RB,366,3,99
FA Stage 12,2018,1928,signed as a free agent,7,FB,123,2,99
FA Stage 12,2018,2420,signed as a free agent,8,RB,58,1,99
FA Stage 12,2018,2420,turned down a contract offer,24,RB,55,1,0
FA Stage 12,2018,2420,turned down a contract offer,27,RB,58,1,0
Pre-Late FA Period,2018,222,suspended for off-field conduct,24,TE,0,0,0
Pre-Late FA Period,2018,1332,suspended for off-field conduct,24,WR,0,0,0
Late FA Stage 1,2018,1376,released,30,C,0,0,0
Late FA Stage 1,2018,548,released,30,OLB,0,0,0
Late FA Stage 1,2018,983,released,5,DT,0,0,0
Late FA Stage 1,2018,1335,released,9,T,0,0,0
Late FA Stage 1,2018,969,released,20,G,0,0,0
