Player_ID,Last_Name,First_Name,Position_Group,College,Height,Weight,Dash,Solecismic,Strength,Agility,Jump,Position_Specific,Developed,Grade
4648,Greer,Conrad,OLB,Michigan State,72,242,476,21,14,713,118,33,58,45
4649,Anglin,Spencer,OLB,Southern University,72,249,466,23,16,740,108,32,60,45
4650,Scoggins,Jace,OLB,Miami  Florida,73,253,483,32,11,740,116,26,37,41
4651,Sheldon,Thurman,OLB,Notre Dame,72,249,463,22,20,744,112,40,60,48
4652,Muranaka,Earnest,OLB,Louisiana State,76,277,466,35,20,722,113,41,31,55
4653,Shannon,Toby,OLB,Nevada - Las Vegas,73,255,476,31,20,733,106,36,26,32
4654,Thomas,Jack,OLB,UCLA,73,245,0,15,0,0,0,24,51,39
4655,Broadway,Floyd,OLB,Clemson,73,237,472,30,18,720,118,21,38,50
4656,Ayersman,Devante,OLB,Memphis,75,258,473,22,20,741,111,34,33,38
4657,Conway,Travis,OLB,St. Francis  Pa.,76,261,471,29,20,727,113,30,37,48
4658,Finley,Harvey,OLB,Jacksonville,70,250,471,17,10,766,109,10,43,27
4659,Lyon,Avery,OLB,Chicago,72,249,495,23,10,779,100,30,55,22
4660,Andersen,Kim,OLB,Rutgers,73,251,469,29,19,740,107,8,47,41
4661,Weathers,Kaden,OLB,Charleston Southern,73,245,495,18,23,740,109,36,57,38
4662,Foster,Stan,OLB,California,72,241,471,23,18,765,114,22,36,30
4663,Whalen,Arnie,OLB,Virginia Tech,69,239,454,38,17,716,121,29,31,45
4664,Currie,Raymond,OLB,Northwestern,74,264,453,13,15,733,113,29,54,44
4665,McDaniel,Bob,OLB,South Carolina,77,258,483,29,18,780,98,27,56,29
4666,Duran,Louis,OLB,Maryland,77,262,491,19,21,760,108,23,35,30
4667,Patterson,Warren,CB,West Virginia,70,177,434,29,14,707,105,34,57,54
4668,Bronson,Rusty,CB,Florida,69,182,468,33,13,709,106,31,27,37
4669,Freeman,Philip,CB,Alabama,71,190,446,17,12,727,103,49,41,47
4670,de los Santos,Damian,CB,Louisiana Tech,71,191,448,20,7,736,106,43,53,43
4671,Auerbach,Garrett,CB,Nebraska,69,183,469,16,14,717,104,33,50,39
4672,Wilkerson,Mike,CB,Wyoming,68,182,444,25,6,754,107,39,46,38
4673,Crabtree,Richie,CB,Ohio State,69,181,471,22,13,714,107,25,55,34
4674,Lugo,Noah,CB,Northern Illinois,70,177,0,30,0,0,0,31,51,41
4675,Springer,J.T.,CB,Kentucky,71,190,459,21,9,737,108,21,30,27
4676,Strickland,Manuel,CB,Alabama,71,188,450,24,10,735,106,38,46,44
4677,Hoffman,Carlton,CB,Purdue,70,183,443,39,16,680,121,50,47,69
4678,Cash,Jose,CB,Mississippi,71,196,444,16,14,707,106,48,60,60
4679,Daluiso,Herman,CB,Oregon,71,194,472,19,12,720,114,33,31,34
4680,Walyuchow,Wally,CB,Syracuse,69,185,468,24,8,760,105,40,45,29
4681,Burns,Dominic,CB,East Carolina,70,183,451,25,14,689,105,26,36,47
4682,Harr,Vince,CB,Iowa State,70,185,450,21,13,709,105,41,31,49
4683,Vicedo,Maxwell,CB,Towson,70,174,472,23,7,754,104,29,45,22
4684,Ivory,Winston,CB,South Carolina,69,182,472,10,9,739,107,39,20,22
4685,Couch,Dalton,CB,Indiana,71,191,451,19,7,746,103,42,47,33
4686,McKenzie,Harold,CB,North Carolina,71,194,457,30,9,714,103,46,26,36
4687,Selfridge,Mike,CB,Northwestern,70,182,465,16,9,724,107,27,64,35
4688,Dunbar,Connor,CB,Baylor,69,189,455,24,12,740,108,39,29,34
4689,Crawford,Myles,CB,Alcorn State,71,187,0,19,0,0,0,43,57,43
4690,Bradford,Wyatt,CB,Indiana,67,187,458,19,14,720,102,40,65,42
4691,Stargell,Teddy,CB,Middle Tennessee St.,72,200,448,25,14,705,105,33,51,44
4692,McDaniel,Lorenzo,CB,Tulane,70,185,463,24,13,707,108,15,31,35
4693,Fellows,Amari,CB,Florida,72,202,452,11,12,733,105,47,37,42
4694,Vaughn,Renaldo,CB,Nebraska,71,196,452,41,14,720,125,37,65,52
4695,Lane,Tevin,CB,Northwestern,74,195,469,16,13,720,104,15,63,37
4696,O'Neal,Dean,CB,Mississippi,73,202,445,32,13,720,110,48,29,47
4697,Cox,Jamal,CB,Temple,69,177,452,20,6,760,112,26,20,22
4698,Marklund,Henry,CB,Pittsburgh,70,184,443,19,12,716,104,39,53,52
4699,Boynton,Donte,CB,Clemson,67,185,458,18,12,728,106,40,55,45
4700,Glenn,Rico,CB,New Mexico,71,185,447,22,14,712,112,36,29,45
4701,Kanpurwala,Moe,CB,Iowa State,70,182,461,19,13,731,104,38,69,43
4702,Epps,Dan,CB,Louisiana - Monroe,70,184,471,34,12,720,108,31,53,39
4703,Cole,Darnell,CB,Mississippi State,70,179,470,20,12,750,108,29,57,33
4704,Whitfield,Scottie,CB,Wisconsin,71,187,451,30,15,704,102,46,63,58
4705,Chastain,Tracy,CB,Alabama - Birmingham,70,182,448,29,13,702,111,47,64,45
4706,Webb,Antonio,CB,North Carolina State,70,182,458,22,12,720,104,25,64,39
4707,Dietrich,Junior,CB,Middle Tennessee St.,69,183,444,35,14,704,106,55,44,47
4708,Pilcher,Myles,CB,Mississippi,73,194,450,19,14,737,103,39,49,48
4709,Quinn,Erick,CB,Pittsburgh,72,207,444,12,7,745,111,46,38,39
4710,Brown,Kyle,CB,Baylor,74,208,458,40,16,722,107,46,39,39
4711,Suliven,Brant,CB,Florida,72,193,456,19,13,714,112,27,34,31
4712,Maloney,Paul,CB,Oregon,70,190,450,24,12,714,109,30,44,44
4713,Hansen,Demetrius,CB,Florida State,70,191,440,19,8,739,108,41,66,48
4714,Money,Eric,CB,Virginia Tech,70,184,0,26,0,0,0,47,64,47
4715,Otomo,Marlon,CB,Jackson State,71,192,452,22,8,720,104,46,25,36
4716,Bodden,Leo,CB,Charleston Southern,72,202,456,19,12,720,103,34,37,33
4717,Baglien,DeAndre,CB,Kansas State,73,202,459,25,7,721,102,42,38,35
4718,Roberson,Alfred,CB,Arizona,74,200,449,29,14,702,108,42,20,46
4719,Castillo,Marlon,CB,California,73,190,452,22,12,720,104,39,64,49
4720,Deane,Riddick,CB,Penn State,70,182,452,19,12,744,106,37,64,46
4721,Burke,Isaac,CB,Louisville,70,180,452,19,11,732,109,43,24,39
4722,Mallak,Francisco,CB,Texas A&M,71,196,461,19,12,720,120,24,47,37
4723,Fulcher,Winston,CB,Georgia,71,188,447,18,12,709,107,38,35,44
4724,Fairbanks,Sean,CB,Missouri,72,200,449,25,9,722,108,50,47,46
4725,Craft,Brock,CB,Florida State,70,191,431,12,13,722,107,59,61,61
4726,Lincoln,Ellis,CB,Memphis,69,182,446,18,10,727,105,50,38,45
4727,Burns,Fernando,CB,Millersville,69,188,464,28,9,752,106,43,62,36
4728,Collier,Johnnie,CB,Miami  Florida,70,179,453,18,10,718,109,41,46,43
4729,Fredrickson,Donnie,CB,Southern California,71,190,445,34,13,696,112,41,30,50
4730,Miller,Alfred,CB,Michigan,70,179,459,25,14,737,106,41,52,40
4731,Kaplan,Dashawn,CB,Winona State,71,192,454,27,12,708,103,37,40,41
4732,Flannery,Julio,CB,Syracuse,71,186,442,33,15,717,116,49,46,48
4733,Quinn,Tanner,CB,Boston College,70,185,450,36,12,717,109,42,37,48
4734,Wilson,Nathan,CB,Vanderbilt,71,186,457,19,6,751,107,27,51,29
4735,Lane,Ian,CB,Mississippi State,74,189,445,31,12,720,109,45,34,47
4736,Hampton,Sawyer,CB,Texas Christian,70,183,452,28,15,720,105,46,36,50
4737,Wooden,Kaleb,S,Georgia,71,202,459,38,15,750,99,43,48,38
4738,Bridges,Amir,S,Southern Mississippi,68,198,453,40,18,735,104,53,39,42
4739,Truc,Victor,S,Rutgers,71,199,459,36,12,735,97,30,27,32
4740,Solorio,Ty,S,Texas Tech,71,197,469,25,15,762,102,26,26,24
4741,Foster,Phillip,S,Nebraska,72,213,458,28,14,730,94,40,32,35
4742,Garcia,Nicolas,S,Arizona State,73,211,454,37,16,726,100,45,20,45
4743,Woodard,Lawrence,S,Mississippi State,72,205,459,26,9,771,97,29,48,26
4744,Cailao,Kenny,S,Ohio State,73,215,472,26,17,719,98,34,54,41
4745,Endres,Mercury,S,Arkansas,72,205,458,33,18,734,100,14,37,36
4746,O'Neill,Zachary,S,Wake Forest,69,202,0,22,0,0,0,0,49,39
4747,Crouch,Tito,S,Louisiana State,74,223,459,19,15,732,101,39,15,36
4748,Gaines,Walter,S,St. Thomas  Minn.,67,201,452,26,11,734,108,22,54,40
4749,Cobb,Ian,S,Wisconsin,72,206,460,33,12,718,103,44,21,41
4750,Grenda,Allen,S,Rutgers,71,197,456,34,19,724,100,46,41,42
4751,Griffith,Ike,S,UCLA,71,201,456,33,13,722,112,46,16,41
4752,Staley,Cornell,S,Oklahoma,72,205,457,35,12,735,99,40,37,36
4753,West,Landon,S,San Jose State,72,206,459,27,9,735,94,40,15,31
4754,Schott,Adrian,S,Texas A&M,72,200,463,26,12,754,95,40,36,32
4755,Daniels,Sergio,S,Stanford,72,203,452,34,24,718,98,42,48,48
4756,Swartz,Gino,S,New Mexico State,71,204,453,35,15,751,99,51,39,42
4757,Atkins,Austin,S,Nevada - Las Vegas,71,198,455,28,12,756,100,40,49,35
4758,Elder,Mario,S,New Mexico State,70,204,457,26,16,729,105,39,47,40
4759,Carr,Tyler,S,San Diego State,71,199,453,30,15,744,100,40,27,34
4760,Vance,Darren,S,Louisiana - Lafayette,72,206,461,16,10,741,97,42,21,27
4761,Maloney,J.B.,S,East Carolina,72,205,473,30,16,746,98,16,43,30
4762,Butler,Blake,S,Rutgers,71,190,0,32,0,0,0,38,39,38
4763,Newsome,Mike,S,North Carolina,69,188,454,25,10,738,96,51,51,43
4764,Bonham,Hector,S,Henderson State,72,208,455,28,16,735,99,29,55,38
4765,Humphrey,Toby,S,Nevada - Las Vegas,72,207,456,38,17,748,98,42,43,42
4766,Burke,Devonte,S,Air Force,73,219,439,45,26,694,97,48,26,60
4767,Martinez,Herb,S,St. Francis  Pa.,69,190,474,26,21,704,103,52,51,47
4768,Foster,Rondell,S,Kansas,72,204,0,15,0,0,0,45,20,28
4769,Bocaling,Thomas,S,California,72,206,468,46,15,721,96,33,15,38
4770,Davis,Edward,S,Washington,74,210,468,41,16,735,100,31,28,32
4771,Reeves,Claude,S,Kentucky,70,205,455,42,14,758,101,41,7,30
4772,Daniels,Vinny,S,Illinois,71,192,0,31,0,0,0,0,25,29
4773,Arnold,Vince,S,Cincinnati,71,198,460,43,15,726,101,43,43,44
4774,Schwarzhaupt,Tink,S,Mississippi State,73,211,457,32,15,740,96,46,20,35
4775,Shannon,C.J.,S,Missouri,75,211,479,22,10,754,96,36,48,27
4776,Burton,Geoff,S,California,68,199,459,34,15,728,94,48,51,46
4777,Upshaw,Gustavo,S,Alabama,68,197,458,12,11,780,97,40,61,28
4778,Bailey,Levi,S,Alabama,71,190,480,24,11,735,97,24,35,27
4779,Walsh,Brad,S,Virginia,69,193,459,14,15,734,97,43,67,44
4780,Peterson,Broderick,S,Texas Christian,67,202,459,26,15,735,95,38,37,38
4781,Welch,Salvador,S,Alabama,69,193,459,38,13,729,97,46,52,45
4782,McCarthy,Percy,S,Nebraska,72,203,465,24,12,774,99,41,53,30
4783,Newman,Devante,S,North Carolina State,71,201,463,44,20,722,98,47,27,44
4784,Newman,Weston,S,Rutgers,72,205,481,26,15,757,103,30,37,28
4785,Carlson,Gary,S,Alabama,72,211,454,26,12,754,97,45,28,35
4786,Witt,Ian,S,Colorado,72,206,459,31,13,762,94,20,26,23
4787,Carter,Tyrell,S,Rice,73,204,459,14,17,713,100,39,57,47
4788,Duran,Spencer,S,Boston College,68,199,481,22,11,779,96,27,45,19
4789,Theriault,Miguel,S,Syracuse,71,202,468,33,15,735,96,43,33,34
4790,Kanyuh,Carson,S,Duke,69,197,0,26,0,0,0,42,53,39
4791,Vaughn,Bryan,S,Tulane,74,213,456,29,16,724,97,32,46,44
4792,Ogden,Cesar,S,Oklahoma State,72,212,447,35,17,721,98,34,32,40
